name,description,image,tags,id,time
"

Pollo arrosto alla paprika con cipolla dolce","

Ingredienti
-2 cucchiai di olio
-1 cucchiaio di miele
-Un mix di spezie a piacere
-Sale e Pepe qb
-2 Polli interi
-1 Cipolla media

Preparazione
1. Preriscaldare il forno a 500F con la griglia al terzo superiore
2. Mescolare l'olio con il miele, le spezie, il sale e il pepe in una grande ciotola; aggiungere i polli e la cipolla, mescolando per ricoprire
3. Disporre i polli con la pelle rivolta verso l'alto e le cipolle in una teglia da 3-quart non profonde
4. Cuocere finché il pollo non è ben cotto e la pelle è dorata, per circa 30 minuti.
5. Eliminare qualsiasi grasso dal fondo della teglia.
6. Servire caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-vl08eEhikUCtSvaipDUfRVym.png?st=2023-01-24T18%3A54%3A39Z&se=2023-01-24T20%3A54%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A38%3A41Z&ske=2023-01-25T16%3A38%3A41Z&sks=b&skv=2021-08-06&sig=CUJdheTHDsNMzWLXIRywLorSeTHZ3F08XvQn5UGpBIA%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'lunch', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', 'high-protein', 'high-in-something', 'occasion', 'oven', 'cuisine', 'vegetables', 'north-american', 'american', 'kid-friendly', 'taste-mood', '3-steps-or-less', 'beginner-cook', 'spicy', 'free-of-something', 'whole-chicken', 'roast', 'egg-free', 'chicken-thighs-legs', 'sweet', 'onions', 'kosher']",5833,
"

Spiedini di sirloin marinato","

Ingredienti:

- 1/4 tazza di vino bianco
- 1 cucchiaio di olio d'oliva
- 2 spicchi d'aglio, tritati
- 1 cucchiaino di origano
- 1 cucchiaino di timo
- 1/2 cucchiaino di sale
- Pepe nero macinato
- 500 g di manzo a cubetti
- 8-10 spiedini
- 1 cipolla bianca, a fette
- 8 funghi capsula, sbucciata
- 1/2 peperone verde, a fette
- 1/2 peperone rosso, a fette
- 1/2 ananas a pezzi

Preparazione: 
1. In una ciotola capiente o in un sacchetto per la chiusura lampo, unire i primi 8 ingredienti e mescolare bene. 
2. Aggiungere i cubetti di manzo, mescolare, coprire e marinare in frigorifero per 2 ore, mescolando o girando di tanto in tanto.
3. Rimuovere i cubetti di manzo dalla marinata, riservando la marinata.
4. Inserire sugli spiedini i cubetti di manzo, le fette di cipolla, i cappelli dei funghi, le fette di peperone verde e rosso e l'ananas a pezzi. Ripetere questo procedimento fino ad esaurire tutti gli ingredienti.
5. Cuocere sulla griglia a fuoco medio-vivo, coperto, per 10-12 minuti o a seconda della cottura desiderata, girando e spennellando di tanto in tanto con la marinata precedentemente messa da parte.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-bKYMvO1FtGB8cIER8bi59gW4.png?st=2023-01-24T18%3A54%3A40Z&se=2023-01-24T20%3A54%3A40Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T19%3A20%3A39Z&ske=2023-01-25T19%3A20%3A39Z&sks=b&skv=2021-08-06&sig=cKgZFOSK/FE%2BWkjPmj7wBLlhtsBigIFsLpgDS5RFlBs%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'beef', 'easy', 'meat', 'occasion', 'low-sodium', 'cuisine', 'vegetables', 'low-cholesterol', 'low-calorie', 'healthy-2', 'barbecue', 'grilling', 'healthy', 'north-american', 'american', '3-steps-or-less', 'presentation', 'served-hot', 'weeknight', 'southern-united-states', 'steaks', 'onions', 'peppers']",5139,
" di Manzo

Stroganoff di Manzo",":

- 2-4 cucchiai di burro
- 1 cipolla
- Funghi (qualunque tipo)
- 2 spicchi d'aglio
- 350 grammi di fettine di manzo
- 2 tazze di acqua
- 2 cubetti di brodo
- Sale
- Pepe
- Panna acida
- Senape
- Prezzemolo

Procedimento:

1. Sciogliere 2-4 cucchiai di burro in una padella di grandi dimensioni. 
2. Aggiungere la cipolla, i funghi e l'aglio e soffriggere per alcuni minuti. 
3. Coprire la padella, abbassare la fiamma e cuocere finché gli ingredienti sono teneri.
4. Rimuovere il composto dalla padella, compresi tutti i succhi, e metterlo da parte. 
5. Sciogliere il burro rimanente nella stessa padella, quindi aggiungere le fettine di manzo e soffriggere fino a quando diventano marroni; questo processo richiede da 5 a 10 minuti. 
6. Aggiungere 2 tazze di acqua, 2 cubetti di brodo, sale e pepe, e portare a ebollizione. 
7. Coprire di nuovo la padella, abbassare la fiamma e cuocere a fuoco lento per 10-15 minuti. 
8. Rimuovere il coperchio e aggiungere il composto di cipolla-funghi. 
9. Portare di nuovo a ebollizione, quindi ridurre la fiamma e aggiungere la panna acida e la senape. 
10. Cuocere fino a quando tutto è riscaldato, ma senza farlo bollire. 
11.Guarnire con prezzemolo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-Io2Q0HVa8AuHW30no2hpQiic.png?st=2023-01-24T18%3A54%3A42Z&se=2023-01-24T20%3A54%3A42Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A21%3A21Z&ske=2023-01-25T16%3A21%3A21Z&sks=b&skv=2021-08-06&sig=2xTyknCcCRhh/pRqeX/EObu/r2UsXwbwtuWdhpPnuag%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'main-dish', 'beef', 'easy', 'meat', 'cuisine', 'vegetables', 'european', 'beginner-cook', 'one-dish-meal', 'mushrooms', 'onions']",808,
"

Maiale arrosto farcito con stilton"," che vi serviranno: - 400 grammi di formaggio - 1 cucchiaio di scalogno tritato - 400 grammi di maiale - 1 cucchiaino di Pepe - 3 cucchiai di salsa teriyaki - 1 cucchiaino d'olio

Per iniziare, preriscaldate il forno a 450 gradi Fahrenheit. Foderate una teglia con della carta da forno e mettetela da parte. In una ciotola, schiacciate il formaggio con una forchetta e mescolatelo bene con degli scalogni tritati. A mano, formate un rotolo lungo e sottile da 8 pollici e ¾ di pollici di diametro. A questo punto, aprite il maiale su un tagliere grande e con un coltello ben affilato, tagliatelo a metà per la sua lunghezza, senza scinderlo completamente. Spianate il maiale con le mani e copritelo con un foglio di pellicola. Usando un batticarne da carne, pestate il maiale finché non raggiunge uno spessore di ¼ di pollice. Spruzzate un po' di pepe sulla superficie. Prendete il rotolo di formaggio e posizionatelo sul bordo più lungo del maiale, quindi, con delle mani, arrotolate il maiale intorno al formaggio come un rotolo primavera. Fermate il rotolo con alcune stuzzicadenti. Posizionate il rotolo nella teglia appena preparata, tenendo i bastoncini di legno rivolti verso il basso. In una ciotola, mischiate la salsa di teriyaki con un filo d'olio. Spennellate la superficie del rotolo con questa salsina. Infornate a 450 gradi Fahrenheit, fino a quando il maiale non risulterà compatto al tatto. Non preoccupatevi se fuoriesce del formaggio fuso. Togliete il rotolo dal forno e lasciatelo raffreddare per almeno cinque minuti. Servite assieme a patate arrostite con pancetta e baccelli di fagiolini in salsa balsamica.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-OgoWsPw04Hf7Y35tNCVAba5r.png?st=2023-01-24T18%3A54%3A45Z&se=2023-01-24T20%3A54%3A45Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A24%3A22Z&ske=2023-01-25T16%3A24%3A22Z&sks=b&skv=2021-08-06&sig=hFyPfPM6mQq%2BFiXcv54izuQtYSbmF7UR3iseJmqV/30%3D,"['30-minutes-or-less', 'time-to-make', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'number-of-servings', 'easy', 'meat', 'high-protein', 'high-in-something', 'occasion', 'oven', 'dinner-party', 'vegetables', 'greens', 'taste-mood', 'savory', 'pork', 'cheese', 'presentation', 'for-1-or-2', 'served-hot', 'roast', 'pork-loins', 'onions']",6595,
"

Insalata di anguria e feta","

Ingredienti:
- 1 banana
- 3 cucchiai di burro di arachidi
- 2 cucchiai di succo d'arancia
- 1 cucchiaio di miele
- 5 cucchiai di farina di cocco
- 1 cucchiaio di semi di lino

Ricetta:
1. Metti la banana in una ciotola e sbriciolala con una forchetta.
2. Aggiungi il burro di arachidi, il succo d'arancia, il miele, la farina di cocco e i semi di lino nella ciotola con la banana sbriciolata.
3. Lavora tutti gli ingredienti con un cucchiaio di legno fino a ottenere un composto omogeneo.
4. Prendi una teglia e foderala con carta da forno.
5. Versa il composto nella teglia e liscialo con un cucchiaio.
6. Cuocere nel forno preriscaldato a 180°C per circa 25 minuti.
7. Una volta pronto, lasciare intiepidire per alcuni minuti e servire.

Enjoy!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-fiTSMojM6d5KRCUNCKus1Xna.png?st=2023-01-24T18%3A55%3A36Z&se=2023-01-24T20%3A55%3A36Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T17%3A45%3A23Z&ske=2023-01-25T17%3A45%3A23Z&sks=b&skv=2021-08-06&sig=mKvS3t6tmrH9sCwOBeC/hLccOm/nMGbHIKraW%2BOAFXs%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', 'lunch', 'easy', 'occasion', 'low-sodium', 'low-saturated-fat', 'cuisine', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'healthy-2', '15-minutes-or-less', 'holiday-event', 'north-american', '3-steps-or-less', 'cheese', 'presentation', 'served-cold', 'vegetarian', 'weeknight', 'seasonal', 'summer', 'technique', 'diabetic', 'salads', 'independence-day', 'no-cook', 'onions', 'fruit', 'melons']",8661,
"

Cupole di patate al parmigiano",": - 2 patate - 1 cipolla - 100 g di formaggio a cubetti - sale e pepe q.b. - 2 cucchiai di olio d'oliva Procedimento: 1. Preriscaldare il forno a 180°C. 2. Ungete una teglia da muffin con dell'olio di semi di girasole. 3. In una ciotola grande, unite patate, cipolla, formaggio a cubetti, sale e pepe. 4. Mescolate delicatamente con una forchetta e irrorate con l'olio d'oliva, mescolando nuovamente con cura. 5. Prendere il composto con un cucchiaio ed inserirlo nelle teglie da muffin, spingendolo leggermente con i bordi del cucchiaio per compattarlo bene. 6. Cuocere i muffin all'interno del forno caldo per circa 40-50 minuti. 7. Lasciare raffreddare i muffin per 5 minuti. 8. Utilizzando un coltello o una paletta, staccare delicatamente i muffin dalle teglie e girarli su un piatto da portata, facendo attenzione a non romperli. Servirli caldi o a temperatura ambiente.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-kwjXFlQfEM5wtrLX2sCHAXeS.png?st=2023-01-24T18%3A55%3A38Z&se=2023-01-24T20%3A55%3A38Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A07%3A11Z&ske=2023-01-25T16%3A07%3A11Z&sks=b&skv=2021-08-06&sig=86qq524IFCk8r3ciCE2/XtIB7JoBgHktuSwd4d3lIVE%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '4-hours-or-less', 'occasion', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'brunch', 'breakfast', 'weeknight', 'potatoes', 'onions']",5855,
"

Le migliori cipolle in crema",":

- 2 cucchiai di burro
- 1 cipolla media, tritata
- 2 cucchiai di farina
- Sale e pepe q.b.
- 4 tazze di latte

Preriscaldare una padella o una pentola a dutch oven a fuoco medio. Tritare la cipolla e aggiungere il burro alla pentola. Cuocere la cipolla a recipiente coperto fino a quando si è ammorbidita ed è dorata, per circa 25 minuti. Rimuovere con un cucchiaio forato. Aggiungere la farina, sale e pepe alla padella e mescolare bene. Gradualmente aggiungere latte mescolando in modo da creare una miscela omogenea. Far bollire la salsa fino a quando non raggiunge la consistenza desiderata (questo processo richiederà circa 2 minuti). Abbassare la fiamma ed aggiungere di nuovo la cipolla amalgamando con il diposto. Riscaldare fino a quando la cipolla non è calda. Servire caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-Evih0tbjrZczcPCfNNvBn07e.png?st=2023-01-24T18%3A55%3A39Z&se=2023-01-24T20%3A55%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T19%3A52%3A17Z&ske=2023-01-25T19%3A52%3A17Z&sks=b&skv=2021-08-06&sig=7G0WQHXPUhD72dmhJnsUcCPqrLCeXVm%2B3HLiZwvKLdA%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'easy', 'side-dishes', 'occasion', 'low-sodium', 'low-saturated-fat', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'holiday-event', '3-steps-or-less', 'onions']",8233,
"

Gamberi di terra",":

-1 kg di gamberi
-2 cipolle
-3 peperoni
-3 zucchine
-1 cucchiaio di olio d'oliva
-Brodo di pesce
-Brodo di verdure
-1 cucchiaio di gelatina
-Sale e pepe a piacere

Procedimento:

1. Pelare e pulire i gamberi e cuocere a vapore dolcemente in una padella. 

2. Aggiungere l'olio d'oliva e soffriggere delicatamente le verdure tagliate a dadini. 

3. Aggiungere sale e pepe a piacere.

4. In una pentola grande, fare bollire il brodo di pesce e aggiungere un pizzico di sale.

5. Aggiungere la gelatina e far sciogliere.

6. Far raffreddare per 20 minuti.

7. Aggiungere tutti gli ingredienti al brodo.

8. Versare il composto in uno stampo e far raffreddare per 4 ore.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-5TnSimg5fg0DaKba4zd5QZYu.png?st=2023-01-24T18%3A55%3A39Z&se=2023-01-24T20%3A55%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A18%3A48Z&ske=2023-01-25T15%3A18%3A48Z&sks=b&skv=2021-08-06&sig=zeSc09MLrKD0mOJs0ZyI%2Bj/7/xQ8in0IvOfngEfyC10%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'main-dish', 'side-dishes', 'seafood', 'occasion', 'dinner-party', 'low-sodium', 'low-saturated-fat', 'cuisine', 'vegetables', 'european', 'low-calorie', 'holiday-event', 'presentation', 'served-cold', 'squash', 'italian', 'refrigerator', 'shrimp', 'shellfish', 'onions', 'peppers']",7231,
"

Zuppa di pomodoro e funghi",":

2 1/2 cucchiai di burro

Funghi

Cipolle

Aglio

Carote

Sedano

Farina

Brodo

Pomodori

Passata di pomodoro

Sale

Pepe

Prezzemolo

Panna acida



Procedimento:


1. In una casseruola olandese, sciogliere 2 1/2 cucchiai di burro. Aggiungere i funghi e farli soffriggere fino a quando non sono teneri. Rimuovere i funghi e metterli da parte.

2. Aggiungere il burro rimanente e farlo fondere. Aggiungere cipolle, aglio, carote e sedano e soffriggere fino a quando non sono teneri.

3. Aggiungere la farina e mescolare fino a che non si ottiene una pasta liscia.

4. Aggiungere il brodo, i pomodori, la passata di pomodoro, il sale, il pepe e la metà dei funghi. Far sobbollire, coperto, per 30 minuti.

5. Aggiungere il prezzemolo e i funghi rimanenti e far sobbollire per altri 5 minuti o fino a quando tutti gli ingredienti sono ben caldi.

6. Servire con una cucchiaiata di panna acida, se desiderato.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-Nk1qrurIW333KxG1r1cdEHeD.png?st=2023-01-24T18%3A55%3A41Z&se=2023-01-24T20%3A55%3A41Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A18%3A26Z&ske=2023-01-25T16%3A18%3A26Z&sks=b&skv=2021-08-06&sig=pruzYmm1dySkc1J//lje5xWCuNNEq0CBT8gpjBl2cwQ%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'low-saturated-fat', 'cuisine', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'healthy-2', 'north-american', 'american', 'presentation', 'served-hot', 'soups-stews', 'tomatoes', 'southern-united-states', 'mushrooms', 'from-scratch', 'onions']",8384,
"

Ricetta tradizionale dalla Guinea, Africa Occidentale",":

Ingredienti:

-2 libbre di carne trita
-1 cipolla tritata
-1/2 cucchiaino di sale
-1/4 cucchiaino di pepe nero
-1/4 cucchiaino di timo
-2 spicchi d'aglio tritati
-3 cucchiai di prezzemolo tritato
-1 chiodo di garofano
-1 lattina di salsa di pomodoro
-2 tazze di acqua
-2 cucchiai di burro di arachidi

In una padella da 10 pollici antiaderente, scaldare dell'olio e aggiungere la carne trita. Unire la cipolla, il sale, il pepe, il timo, l'aglio, il prezzemolo e il chiodo di garofano. Aggiungere la salsa di pomodoro e 1 tazza di acqua e mescolare bene. Diluire il burro di arachidi nell'altra tazza di acqua e aggiungerlo al composto. Cuocere a fuoco medio per 1 ora, o fino a quando la carne sarà morbida. Servire caldo sulla base di riso bollito.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-8H9tTc6E7utUnhhlW4R1Pvli.png?st=2023-01-24T18%3A55%3A44Z&se=2023-01-24T20%3A55%3A44Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A37%3A15Z&ske=2023-01-25T15%3A37%3A15Z&sks=b&skv=2021-08-06&sig=0QAjquXMW8BXQH04tmpvQvb440Hml/I3uh1tbh1F61Y%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'beef', 'easy', 'inexpensive', 'meat', '4-hours-or-less', 'occasion', 'cuisine', 'vegetables', 'holiday-event', 'taste-mood', 'savory', 'beginner-cook', 'free-of-something', 'egg-free', 'heirloom-historical', 'one-dish-meal', 'tomatoes', 'african', 'stews', 'onions']",4604,
"

Hamburger di funghi e rafano ridotti in grassi",":

Ingredienti:
-1 cipolla
-2 spicchi d'aglio
-200g di funghi
-400g di carne macinata
-1 cucchiaino di salsa alle erba cipollina
-1 cubetto di dado di carne
-1 albume d'uovo
-Poco olio extravergine di oliva

Preparazione:
1. Mettere la cipolla, l'aglio e i funghi in un tritatutto o mixer e frullare per circa 40 secondi fino a ottenere un composto omogeneo.

2. Unire la carne macinata in una ciotola e aggiungere la miscela di cipolla, aglio e funghi appena frullati, la salsa alle erbe cipolline, il dado di carne e l'albume d'uovo.

3. Mescolare bene con le mani il composto e metterlo poi in frigo per almeno 30 minuti.

4. Trascorso il tempo necessario, prendere il composto dal frigo e formare quattro polpette uguali tra loro. 

5. Scaldare una padella antiaderente con un filo d'olio e metterci le polpette. Cuocere per 8 minuti, girandole delicatamente di tanto in tanto, fino a quando non risultino ben cotte.

6. Servire le polpette di carne accompagnate da salse o contorni preferiti.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-n9G6PlfRaW5rjHBkPff6c4jd.png?st=2023-01-24T18%3A55%3A44Z&se=2023-01-24T20%3A55%3A44Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A32%3A44Z&ske=2023-01-25T15%3A32%3A44Z&sks=b&skv=2021-08-06&sig=fWU/ITkk2r8Relw0/w0Lk1WWrFnJZCMSWiex3XAQ2wc%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'lunch', 'main-dish', 'beef', 'easy', 'sandwiches', 'inexpensive', 'ground-beef', 'meat', 'high-protein', 'high-in-something', 'occasion', 'cuisine', 'vegetables', 'european', 'low-calorie', 'healthy', 'holiday-event', 'north-american', 'taste-mood', 'comfort-food', 'mushrooms', 'independence-day', 'onions', 'english']",5439,
